Date (UTC),1200061435370 (kWh),Type,1200061695248 (kWh),Type
23/06/2022 22:30,0,Actual,0,Actual
23/06/2022 23:00,0,Actual,0,Actual
23/06/2022 23:30,0,Actual,0,Actual
24/06/2022 00:00,0,Actual,0,Actual
24/06/2022 00:30,0,Actual,0,Actual
24/06/2022 01:00,0,Actual,0,Actual
24/06/2022 01:30,0,Actual,0,Actual
24/06/2022 02:00,0,Actual,0,Actual
24/06/2022 02:30,0,Actual,0,Actual
24/06/2022 03:00,0,Actual,0,Actual
24/06/2022 03:30,0,Actual,0,Actual
24/06/2022 04:00,0,Actual,0,Actual
24/06/2022 04:30,0,Actual,0,Actual
24/06/2022 05:00,0,Actual,0,Actual
24/06/2022 05:30,0,Actual,0,Actual
24/06/2022 06:00,12.1,Actual,0,Actual
24/06/2022 06:30,30.8,Actual,0,Actual
24/06/2022 07:00,46.1,Actual,0,Actual
24/06/2022 07:30,57.5,Actual,0,Actual
24/06/2022 08:00,70,Actual,0,Actual
24/06/2022 08:30,74.2,Actual,0,Actual
24/06/2022 09:00,37.7,Actual,0,Actual
24/06/2022 09:30,76.7,Actual,0,Actual
24/06/2022 10:00,32,Actual,0,Actual
24/06/2022 10:30,15.4,Actual,0,Actual
24/06/2022 11:00,25.9,Actual,0,Actual
24/06/2022 11:30,18.3,Actual,0,Actual
24/06/2022 12:00,43.6,Actual,0,Actual
24/06/2022 12:30,12.8,Actual,0,Actual
24/06/2022 13:00,0.1,Actual,0,Actual
24/06/2022 13:30,7.2,Actual,0,Actual
24/06/2022 14:00,10,Actual,0,Actual
24/06/2022 14:30,7.9,Actual,0,Actual
24/06/2022 15:00,2.1,Actual,0,Actual
24/06/2022 15:30,3.7,Actual,0,Actual
24/06/2022 16:00,1.7,Actual,0,Actual
24/06/2022 16:30,3.4,Actual,0,Actual
24/06/2022 17:00,0.1,Actual,0,Actual
24/06/2022 17:30,0,Actual,0,Actual
24/06/2022 18:00,0,Actual,0,Actual
24/06/2022 18:30,0,Actual,0,Actual
24/06/2022 19:00,0,Actual,0,Actual
24/06/2022 19:30,0,Actual,0,Actual
24/06/2022 20:00,0,Actual,0,Actual
24/06/2022 20:30,0,Actual,0,Actual
24/06/2022 21:00,0,Actual,0,Actual
24/06/2022 21:30,0,Actual,0,Actual
24/06/2022 22:00,0,Actual,0,Actual
24/06/2022 22:30,0,Actual,0,Actual
24/06/2022 23:00,0,Actual,0,Actual
24/06/2022 23:30,0,Actual,0,Actual
25/06/2022 00:00,0,Actual,0,Actual
25/06/2022 00:30,0,Actual,0,Actual
25/06/2022 01:00,0,Actual,0,Actual
25/06/2022 01:30,0,Actual,0,Actual
25/06/2022 02:00,0,Actual,0,Actual
25/06/2022 02:30,0,Actual,0,Actual
25/06/2022 03:00,0,Actual,0,Actual
25/06/2022 03:30,0,Actual,0,Actual
25/06/2022 04:00,0,Actual,0,Actual
25/06/2022 04:30,0,Actual,0,Actual
25/06/2022 05:00,0.6,Actual,0,Actual
25/06/2022 05:30,3.6,Actual,0,Actual
25/06/2022 06:00,17.5,Actual,0,Actual
25/06/2022 06:30,36.3,Actual,0,Actual
25/06/2022 07:00,49.5,Actual,0,Actual
25/06/2022 07:30,37.5,Actual,0,Actual
25/06/2022 08:00,43.7,Actual,0,Actual
25/06/2022 08:30,26.6,Actual,0,Actual
25/06/2022 09:00,45.9,Actual,0,Actual
25/06/2022 09:30,65.3,Actual,0,Actual
25/06/2022 10:00,84.3,Actual,0,Actual
25/06/2022 10:30,78.3,Actual,0,Actual
25/06/2022 11:00,44.4,Actual,0,Actual
25/06/2022 11:30,43,Actual,0,Actual
25/06/2022 12:00,71.5,Actual,0,Actual
25/06/2022 12:30,78.2,Actual,0,Actual
25/06/2022 13:00,47.4,Actual,0,Actual
25/06/2022 13:30,71.5,Actual,0,Actual
25/06/2022 14:00,68.4,Actual,0,Actual
25/06/2022 14:30,80.5,Actual,0,Actual
25/06/2022 15:00,36,Actual,0,Actual
25/06/2022 15:30,30.1,Actual,0,Actual
25/06/2022 16:00,11.8,Actual,0,Actual
25/06/2022 16:30,10.7,Actual,0,Actual
25/06/2022 17:00,6.4,Actual,0,Actual
25/06/2022 17:30,0.8,Actual,0,Actual
25/06/2022 18:00,0,Actual,0,Actual
25/06/2022 18:30,0,Actual,0,Actual
25/06/2022 19:00,0,Actual,0,Actual
25/06/2022 19:30,0,Actual,0,Actual
25/06/2022 20:00,0,Actual,0,Actual
25/06/2022 20:30,0,Actual,0,Actual
25/06/2022 21:00,0,Actual,0,Actual
25/06/2022 21:30,0,Actual,0,Actual
25/06/2022 22:00,0,Actual,0,Actual
25/06/2022 22:30,0,Actual,0,Actual
25/06/2022 23:00,0,Actual,0,Actual
25/06/2022 23:30,0,Actual,0,Actual
26/06/2022 00:00,0,Actual,0,Actual
26/06/2022 00:30,0,Actual,0,Actual
26/06/2022 01:00,0,Actual,0,Actual
26/06/2022 01:30,0,Actual,0,Actual
26/06/2022 02:00,0,Actual,0,Actual
26/06/2022 02:30,0,Actual,0,Actual
26/06/2022 03:00,0,Actual,0,Actual
26/06/2022 03:30,0,Actual,0,Actual
26/06/2022 04:00,0,Actual,0,Actual
26/06/2022 04:30,0,Actual,0,Actual
26/06/2022 05:00,0.1,Actual,0,Actual
26/06/2022 05:30,8.6,Actual,0,Actual
26/06/2022 06:00,24,Actual,0,Actual
26/06/2022 06:30,38.6,Actual,0,Actual
26/06/2022 07:00,48,Actual,0,Actual
26/06/2022 07:30,61.4,Actual,0,Actual
26/06/2022 08:00,63,Actual,0,Actual
26/06/2022 08:30,60,Actual,0,Actual
26/06/2022 09:00,30.6,Actual,0,Actual
26/06/2022 09:30,32.4,Actual,0.2,Actual
26/06/2022 10:00,24.9,Actual,0.1,Actual
26/06/2022 10:30,23.1,Actual,0,Actual
26/06/2022 11:00,83.5,Actual,0,Actual
26/06/2022 11:30,59.9,Actual,0,Actual
26/06/2022 12:00,98.6,Actual,0.2,Actual
26/06/2022 12:30,44,Actual,0,Actual
26/06/2022 13:00,76.1,Actual,0,Actual
26/06/2022 13:30,83.3,Actual,0,Actual
26/06/2022 14:00,79,Actual,0,Actual
26/06/2022 14:30,49,Actual,0,Actual
26/06/2022 15:00,50.7,Actual,0,Actual
26/06/2022 15:30,47.8,Actual,0,Actual
26/06/2022 16:00,28.8,Actual,0,Actual
26/06/2022 16:30,15.9,Actual,0,Actual
26/06/2022 17:00,5.1,Actual,0,Actual
26/06/2022 17:30,1.4,Actual,0,Actual
26/06/2022 18:00,0,Actual,0,Actual
26/06/2022 18:30,0,Actual,0,Actual
26/06/2022 19:00,0,Actual,0,Actual
26/06/2022 19:30,0,Actual,0,Actual
26/06/2022 20:00,0,Actual,0,Actual
26/06/2022 20:30,0,Actual,0,Actual
26/06/2022 21:00,0,Actual,0,Actual
26/06/2022 21:30,0,Actual,0,Actual
26/06/2022 22:00,0,Actual,0,Actual
26/06/2022 22:30,0,Actual,0,Actual
26/06/2022 23:00,0,Actual,0,Actual
26/06/2022 23:30,0,Actual,0,Actual
27/06/2022 00:00,0,Actual,0,Actual
27/06/2022 00:30,0,Actual,0,Actual
27/06/2022 01:00,0,Actual,0,Actual
27/06/2022 01:30,0,Actual,0,Actual
27/06/2022 02:00,0,Actual,0,Actual
27/06/2022 02:30,0,Actual,0,Actual
27/06/2022 03:00,0,Actual,0,Actual
27/06/2022 03:30,0,Actual,0,Actual
27/06/2022 04:00,0,Actual,0,Actual
27/06/2022 04:30,0,Actual,0,Actual
27/06/2022 05:00,0,Actual,0,Actual
27/06/2022 05:30,8.2,Actual,0,Actual
27/06/2022 06:00,23.8,Actual,0,Actual
27/06/2022 06:30,38.2,Actual,0,Actual
27/06/2022 07:00,54.4,Actual,0,Actual
27/06/2022 07:30,68.2,Actual,0,Actual
27/06/2022 08:00,79.1,Actual,0,Actual
27/06/2022 08:30,88.2,Actual,0,Actual
27/06/2022 09:00,47.9,Actual,0,Actual
27/06/2022 09:30,51.8,Actual,0.1,Actual
27/06/2022 10:00,65.6,Actual,0.4,Actual
27/06/2022 10:30,66.8,Actual,0.2,Actual
27/06/2022 11:00,29.2,Actual,0,Actual
27/06/2022 11:30,40.3,Actual,0,Actual
27/06/2022 12:00,65.5,Actual,0,Actual
27/06/2022 12:30,62.8,Actual,0,Actual
27/06/2022 13:00,85.7,Actual,0,Actual
27/06/2022 13:30,16.5,Actual,0,Actual
27/06/2022 14:00,0,Actual,0,Actual
27/06/2022 14:30,23.6,Actual,0,Actual
27/06/2022 15:00,68.2,Actual,0,Actual
27/06/2022 15:30,36,Actual,0,Actual
27/06/2022 16:00,32.7,Actual,0,Actual
27/06/2022 16:30,14.3,Actual,0,Actual
27/06/2022 17:00,2.2,Actual,0,Actual
27/06/2022 17:30,0.2,Actual,0,Actual
27/06/2022 18:00,0,Actual,0,Actual
27/06/2022 18:30,0,Actual,0,Actual
27/06/2022 19:00,0,Actual,0,Actual
27/06/2022 19:30,0,Actual,0,Actual
27/06/2022 20:00,0,Actual,0,Actual
27/06/2022 20:30,0,Actual,0,Actual
27/06/2022 21:00,0,Actual,0,Actual
27/06/2022 21:30,0,Actual,0,Actual
27/06/2022 22:00,0,Actual,0,Actual
27/06/2022 22:30,0,Actual,0,Actual
27/06/2022 23:00,0,Actual,0,Actual
27/06/2022 23:30,0,Actual,0,Actual
28/06/2022 00:00,0,Actual,0,Actual
28/06/2022 00:30,0,Actual,0,Actual
28/06/2022 01:00,0,Actual,0,Actual
28/06/2022 01:30,0,Actual,0,Actual
28/06/2022 02:00,0,Actual,0,Actual
28/06/2022 02:30,0,Actual,0,Actual
28/06/2022 03:00,0,Actual,0,Actual
28/06/2022 03:30,0,Actual,0,Actual
28/06/2022 04:00,0,Actual,0,Actual
28/06/2022 04:30,0,Actual,0,Actual
28/06/2022 05:00,0.4,Actual,0,Actual
28/06/2022 05:30,9,Actual,0,Actual
28/06/2022 06:00,17.9,Actual,0,Actual
28/06/2022 06:30,34.7,Actual,0,Actual
28/06/2022 07:00,52.5,Actual,0,Actual
28/06/2022 07:30,69.3,Actual,0,Actual
28/06/2022 08:00,63.9,Actual,0,Actual
28/06/2022 08:30,25.6,Actual,0,Actual
28/06/2022 09:00,12,Actual,0,Actual
28/06/2022 09:30,21.1,Actual,0,Actual
28/06/2022 10:00,35,Actual,0,Actual
28/06/2022 10:30,11.7,Actual,0,Actual
28/06/2022 11:00,61.3,Actual,0.1,Actual
28/06/2022 11:30,61.9,Actual,0.1,Actual
28/06/2022 12:00,76.9,Actual,0,Actual
28/06/2022 12:30,47.6,Actual,0.1,Actual
28/06/2022 13:00,59.2,Actual,0.1,Actual
28/06/2022 13:30,89.5,Actual,0.1,Actual
28/06/2022 14:00,57.1,Actual,0,Actual
28/06/2022 14:30,62.7,Actual,0,Actual
28/06/2022 15:00,43.6,Actual,0,Actual
28/06/2022 15:30,38.7,Actual,0,Actual
28/06/2022 16:00,17.3,Actual,0,Actual
28/06/2022 16:30,15.8,Actual,0,Actual
28/06/2022 17:00,0.4,Actual,0,Actual
28/06/2022 17:30,0.1,Actual,0,Actual
28/06/2022 18:00,0,Actual,0,Actual
28/06/2022 18:30,0,Actual,0,Actual
28/06/2022 19:00,0,Actual,0,Actual
28/06/2022 19:30,0,Actual,0,Actual
28/06/2022 20:00,0,Actual,0,Actual
28/06/2022 20:30,0,Actual,0,Actual
28/06/2022 21:00,0,Actual,0,Actual
28/06/2022 21:30,0,Actual,0,Actual
28/06/2022 22:00,0,Actual,0,Actual
28/06/2022 22:30,0,Actual,0,Actual
28/06/2022 23:00,0,Actual,0,Actual
28/06/2022 23:30,0,Actual,0,Actual
29/06/2022 00:00,0,Actual,0,Actual
29/06/2022 00:30,0,Actual,0,Actual
29/06/2022 01:00,0,Actual,0,Actual
29/06/2022 01:30,0,Actual,0,Actual
29/06/2022 02:00,0,Actual,0,Actual
29/06/2022 02:30,0,Actual,0,Actual
29/06/2022 03:00,0,Actual,0,Actual
29/06/2022 03:30,0,Actual,0,Actual
29/06/2022 04:00,0,Actual,0,Actual
29/06/2022 04:30,0,Actual,0,Actual
29/06/2022 05:00,0,Actual,0,Actual
29/06/2022 05:30,0,Actual,0,Actual
29/06/2022 06:00,0,Actual,0,Actual
29/06/2022 06:30,0,Actual,0,Actual
29/06/2022 07:00,0,Actual,0,Actual
29/06/2022 07:30,1.3,Actual,0,Actual
29/06/2022 08:00,0.5,Actual,0,Actual
29/06/2022 08:30,4.9,Actual,0,Actual
29/06/2022 09:00,4.2,Actual,0,Actual
29/06/2022 09:30,3.3,Actual,0,Actual
29/06/2022 10:00,4.9,Actual,0,Actual
29/06/2022 10:30,12,Actual,0,Actual
29/06/2022 11:00,12.4,Actual,0,Actual
29/06/2022 11:30,54.8,Actual,0,Actual
29/06/2022 12:00,81.7,Actual,0,Actual
29/06/2022 12:30,69.3,Actual,0,Actual
29/06/2022 13:00,41.2,Actual,0,Actual
29/06/2022 13:30,31.6,Actual,0,Actual
29/06/2022 14:00,28.1,Actual,0,Actual
29/06/2022 14:30,41.7,Actual,0,Actual
29/06/2022 15:00,16.9,Actual,0,Actual
29/06/2022 15:30,20.2,Actual,0,Actual
29/06/2022 16:00,15.9,Actual,0,Actual
29/06/2022 16:30,13.4,Actual,0,Actual
29/06/2022 17:00,4.4,Actual,0,Actual
29/06/2022 17:30,0,Actual,0,Actual
29/06/2022 18:00,0,Actual,0,Actual
29/06/2022 18:30,0,Actual,0,Actual
29/06/2022 19:00,0,Actual,0,Actual
29/06/2022 19:30,0,Actual,0,Actual
29/06/2022 20:00,0,Actual,0,Actual
29/06/2022 20:30,0,Actual,0,Actual
29/06/2022 21:00,0,Actual,0,Actual
29/06/2022 21:30,0,Actual,0,Actual
29/06/2022 22:00,0,Actual,0,Actual
29/06/2022 22:30,0,Actual,0,Actual
29/06/2022 23:00,0,Actual,0,Actual
29/06/2022 23:30,0,Actual,0,Actual
30/06/2022 00:00,0,Actual,0,Actual
30/06/2022 00:30,0,Actual,0,Actual
30/06/2022 01:00,0,Actual,0,Actual
30/06/2022 01:30,0,Actual,0,Actual
30/06/2022 02:00,0,Actual,0,Actual
30/06/2022 02:30,0,Actual,0,Actual
30/06/2022 03:00,0,Actual,0,Actual
30/06/2022 03:30,0,Actual,0,Actual
30/06/2022 04:00,0,Actual,0,Actual
30/06/2022 04:30,0,Actual,0,Actual
30/06/2022 05:00,0,Actual,0,Actual
30/06/2022 05:30,0,Actual,0,Actual
30/06/2022 06:00,0,Actual,0,Actual
30/06/2022 06:30,0,Actual,0,Actual
30/06/2022 07:00,2.7,Actual,0,Actual
30/06/2022 07:30,6.5,Actual,0,Actual
30/06/2022 08:00,22.1,Actual,0,Actual
30/06/2022 08:30,20.8,Actual,0,Actual
30/06/2022 09:00,12.6,Actual,0,Actual
30/06/2022 09:30,3.2,Actual,0,Actual
30/06/2022 10:00,5,Actual,0,Actual
30/06/2022 10:30,18.2,Actual,0,Actual
30/06/2022 11:00,22,Actual,0,Actual
30/06/2022 11:30,9,Actual,0,Actual
30/06/2022 12:00,18.5,Actual,0,Actual
30/06/2022 12:30,6.4,Actual,0,Actual
30/06/2022 13:00,2.5,Actual,0,Actual
30/06/2022 13:30,4.2,Actual,0,Actual
30/06/2022 14:00,7.9,Actual,0,Actual
30/06/2022 14:30,18.3,Actual,0,Actual
30/06/2022 15:00,23.5,Actual,0,Actual
30/06/2022 15:30,30.8,Actual,0,Actual
30/06/2022 16:00,4.8,Actual,0,Actual
30/06/2022 16:30,14.1,Actual,0,Actual
30/06/2022 17:00,11.5,Actual,0,Actual
30/06/2022 17:30,0,Actual,0,Actual
30/06/2022 18:00,0,Actual,0,Actual
30/06/2022 18:30,0,Actual,0,Actual
30/06/2022 19:00,0,Actual,0,Actual
30/06/2022 19:30,0,Actual,0,Actual
30/06/2022 20:00,0,Actual,0,Actual
30/06/2022 20:30,0,Actual,0,Actual
30/06/2022 21:00,0,Actual,0,Actual
30/06/2022 21:30,0,Actual,0,Actual
30/06/2022 22:00,0,Actual,0,Actual
30/06/2022 22:30,0,Actual,0,Actual
30/06/2022 23:00,0,Actual,0,Actual
30/06/2022 23:30,0,Actual,0,Actual
01/07/2022 00:00,0,Actual,0,Actual
01/07/2022 00:30,0,Actual,0,Actual
01/07/2022 01:00,0,Actual,0,Actual
01/07/2022 01:30,0,Actual,0,Actual
01/07/2022 02:00,0,Actual,0,Actual
01/07/2022 02:30,0,Actual,0,Actual
01/07/2022 03:00,0,Actual,0,Actual
01/07/2022 03:30,0,Actual,0,Actual
01/07/2022 04:00,0,Actual,0,Actual
01/07/2022 04:30,0,Actual,0,Actual
01/07/2022 05:00,0.6,Actual,0,Actual
01/07/2022 05:30,0,Actual,0,Actual
01/07/2022 06:00,11.5,Actual,0,Actual
01/07/2022 06:30,35.4,Actual,0,Actual
01/07/2022 07:00,43.4,Actual,0,Actual
01/07/2022 07:30,16.4,Actual,0.2,Actual
01/07/2022 08:00,45.6,Actual,0.1,Actual
01/07/2022 08:30,50.1,Actual,0.1,Actual
01/07/2022 09:00,73.4,Actual,0,Actual
01/07/2022 09:30,31.2,Actual,0.3,Actual
01/07/2022 10:00,27.3,Actual,0.1,Actual
01/07/2022 10:30,59.7,Actual,0.2,Actual
01/07/2022 11:00,2,Actual,0,Actual
01/07/2022 11:30,0,Actual,0,Actual
01/07/2022 12:00,48.2,Actual,0.3,Actual
01/07/2022 12:30,65.8,Actual,0.2,Actual
01/07/2022 13:00,59.5,Actual,0.1,Actual
01/07/2022 13:30,21.9,Actual,0,Actual
01/07/2022 14:00,21.1,Actual,0,Actual
01/07/2022 14:30,76.1,Actual,0,Actual
01/07/2022 15:00,63.7,Actual,0,Actual
01/07/2022 15:30,47.2,Actual,0,Actual
01/07/2022 16:00,22.1,Actual,0,Actual
01/07/2022 16:30,3.7,Actual,0,Actual
01/07/2022 17:00,0,Actual,0,Actual
01/07/2022 17:30,0,Actual,0,Actual
01/07/2022 18:00,0,Actual,0,Actual
01/07/2022 18:30,0,Actual,0,Actual
01/07/2022 19:00,0,Actual,0,Actual
01/07/2022 19:30,0,Actual,0,Actual
01/07/2022 20:00,0,Actual,0,Actual
01/07/2022 20:30,0,Actual,0,Actual
01/07/2022 21:00,0,Actual,0,Actual
01/07/2022 21:30,0,Actual,0,Actual
01/07/2022 22:00,0,Actual,0,Actual
01/07/2022 22:30,0,Actual,0,Actual
01/07/2022 23:00,0,Actual,0,Actual
01/07/2022 23:30,0,Actual,0,Actual
02/07/2022 00:00,0,Actual,0,Actual
02/07/2022 00:30,0,Actual,0,Actual
02/07/2022 01:00,0,Actual,0,Actual
02/07/2022 01:30,0,Actual,0,Actual
02/07/2022 02:00,0,Actual,0,Actual
02/07/2022 02:30,0,Actual,0,Actual
02/07/2022 03:00,0,Actual,0,Actual
02/07/2022 03:30,0,Actual,0,Actual
02/07/2022 04:00,0,Actual,0,Actual
02/07/2022 04:30,0,Actual,0,Actual
02/07/2022 05:00,0.1,Actual,0,Actual
02/07/2022 05:30,7.9,Actual,0,Actual
02/07/2022 06:00,22.9,Actual,0,Actual
02/07/2022 06:30,33.7,Actual,0,Actual
02/07/2022 07:00,51.8,Actual,0,Actual
02/07/2022 07:30,70.4,Actual,0,Actual
02/07/2022 08:00,68.3,Actual,0,Actual
02/07/2022 08:30,69.3,Actual,0,Actual
02/07/2022 09:00,57.2,Actual,0,Actual
02/07/2022 09:30,72.6,Actual,0,Actual
02/07/2022 10:00,78.5,Actual,0,Actual
02/07/2022 10:30,58.6,Actual,0.1,Actual
02/07/2022 11:00,83.4,Actual,0.2,Actual
02/07/2022 11:30,40.1,Actual,0,Actual
02/07/2022 12:00,30.3,Actual,0.1,Actual
02/07/2022 12:30,73.4,Actual,0,Actual
02/07/2022 13:00,44.7,Actual,0,Actual
02/07/2022 13:30,15.7,Actual,0.1,Actual
02/07/2022 14:00,16.6,Actual,0,Actual
02/07/2022 14:30,25.1,Actual,0,Actual
02/07/2022 15:00,15.7,Actual,0,Actual
02/07/2022 15:30,12.4,Actual,0,Actual
02/07/2022 16:00,25.9,Actual,0,Actual
02/07/2022 16:30,1.6,Actual,0,Actual
02/07/2022 17:00,0.8,Actual,0,Actual
02/07/2022 17:30,0.9,Actual,0,Actual
02/07/2022 18:00,0,Actual,0,Actual
02/07/2022 18:30,0,Actual,0,Actual
02/07/2022 19:00,0,Actual,0,Actual
02/07/2022 19:30,0,Actual,0,Actual
02/07/2022 20:00,0,Actual,0,Actual
02/07/2022 20:30,0,Actual,0,Actual
02/07/2022 21:00,0,Actual,0,Actual
02/07/2022 21:30,0,Actual,0,Actual
02/07/2022 22:00,0,Actual,0,Actual
02/07/2022 22:30,0,Actual,0,Actual
02/07/2022 23:00,0,Actual,0,Actual
02/07/2022 23:30,0,Actual,0,Actual
03/07/2022 00:00,0,Actual,0,Actual
03/07/2022 00:30,0,Actual,0,Actual
03/07/2022 01:00,0,Actual,0,Actual
03/07/2022 01:30,0,Actual,0,Actual
03/07/2022 02:00,0,Actual,0,Actual
03/07/2022 02:30,0,Actual,0,Actual
03/07/2022 03:00,0,Actual,0,Actual
03/07/2022 03:30,0,Actual,0,Actual
03/07/2022 04:00,0,Actual,0,Actual
03/07/2022 04:30,0,Actual,0,Actual
03/07/2022 05:00,0,Actual,0,Actual
03/07/2022 05:30,6.6,Actual,0,Actual
03/07/2022 06:00,21.3,Actual,0,Actual
03/07/2022 06:30,35.5,Actual,0,Actual
03/07/2022 07:00,23,Actual,0,Actual
03/07/2022 07:30,33.6,Actual,0,Actual
03/07/2022 08:00,51.8,Actual,0.1,Actual
03/07/2022 08:30,48.8,Actual,0.1,Actual
03/07/2022 09:00,27.6,Actual,0.1,Actual
03/07/2022 09:30,90.6,Actual,0.3,Actual
03/07/2022 10:00,102.2,Actual,0.3,Actual
03/07/2022 10:30,74.5,Actual,0.4,Actual
03/07/2022 11:00,66.6,Actual,0.1,Actual
03/07/2022 11:30,38.4,Actual,0.5,Actual
03/07/2022 12:00,65.2,Actual,0.8,Actual
03/07/2022 12:30,32.8,Actual,0.3,Actual
03/07/2022 13:00,59,Actual,0,Actual
03/07/2022 13:30,33.4,Actual,0,Actual
03/07/2022 14:00,19.9,Actual,0,Actual
03/07/2022 14:30,4.3,Actual,0,Actual
03/07/2022 15:00,2.9,Actual,0,Actual
03/07/2022 15:30,8,Actual,0,Actual
03/07/2022 16:00,15.7,Actual,0,Actual
03/07/2022 16:30,3.9,Actual,0,Actual
03/07/2022 17:00,1.1,Actual,0,Actual
03/07/2022 17:30,1.1,Actual,0,Actual
03/07/2022 18:00,0,Actual,0,Actual
03/07/2022 18:30,0,Actual,0,Actual
03/07/2022 19:00,0,Actual,0,Actual
03/07/2022 19:30,0,Actual,0,Actual
03/07/2022 20:00,0,Actual,0,Actual
03/07/2022 20:30,0,Actual,0,Actual
03/07/2022 21:00,0,Actual,0,Actual
03/07/2022 21:30,0,Actual,0,Actual
03/07/2022 22:00,0,Actual,0,Actual
03/07/2022 22:30,0,Actual,0,Actual
03/07/2022 23:00,0,Actual,0,Actual
03/07/2022 23:30,0,Actual,0,Actual
04/07/2022 00:00,0,Actual,0,Actual
04/07/2022 00:30,0,Actual,0,Actual
04/07/2022 01:00,0,Actual,0,Actual
04/07/2022 01:30,0,Actual,0,Actual
04/07/2022 02:00,0,Actual,0,Actual
04/07/2022 02:30,0,Actual,0,Actual
04/07/2022 03:00,0,Actual,0,Actual
04/07/2022 03:30,0,Actual,0,Actual
04/07/2022 04:00,0,Actual,0,Actual
04/07/2022 04:30,0,Actual,0,Actual
04/07/2022 05:00,0,Actual,0,Actual
04/07/2022 05:30,1.8,Actual,0,Actual
04/07/2022 06:00,16.1,Actual,0,Actual
04/07/2022 06:30,39,Actual,0,Actual
04/07/2022 07:00,53,Actual,0,Actual
04/07/2022 07:30,65.4,Actual,0,Actual
04/07/2022 08:00,64.6,Actual,0.1,Actual
04/07/2022 08:30,97.7,Actual,0,Actual
04/07/2022 09:00,74.8,Actual,0.1,Actual
04/07/2022 09:30,89.2,Actual,0.4,Actual
04/07/2022 10:00,107.1,Actual,0.1,Actual
04/07/2022 10:30,90.7,Actual,0.7,Actual
04/07/2022 11:00,109.5,Actual,0.3,Actual
04/07/2022 11:30,98.3,Actual,0.7,Actual
04/07/2022 12:00,96.4,Actual,0.9,Actual
04/07/2022 12:30,93.8,Actual,0.4,Actual
04/07/2022 13:00,47,Actual,0.5,Actual
04/07/2022 13:30,75.6,Actual,0.1,Actual
04/07/2022 14:00,42.4,Actual,0,Actual
04/07/2022 14:30,16,Actual,0,Actual
04/07/2022 15:00,17.3,Actual,0,Actual
04/07/2022 15:30,8.9,Actual,0,Actual
04/07/2022 16:00,14.1,Actual,0,Actual
04/07/2022 16:30,1.6,Actual,0,Actual
04/07/2022 17:00,0,Actual,0,Actual
04/07/2022 17:30,1.4,Actual,0,Actual
04/07/2022 18:00,0,Actual,0,Actual
04/07/2022 18:30,0,Actual,0,Actual
04/07/2022 19:00,0,Actual,0,Actual
04/07/2022 19:30,0,Actual,0,Actual
04/07/2022 20:00,0,Actual,0,Actual
04/07/2022 20:30,0,Actual,0,Actual
04/07/2022 21:00,0,Actual,0,Actual
04/07/2022 21:30,0,Actual,0,Actual
04/07/2022 22:00,0,Actual,0,Actual
04/07/2022 22:30,0,Actual,0,Actual
04/07/2022 23:00,0,Actual,0,Actual
04/07/2022 23:30,0,Actual,0,Actual
05/07/2022 00:00,0,Actual,0,Actual
05/07/2022 00:30,0,Actual,0,Actual
05/07/2022 01:00,0,Actual,0,Actual
05/07/2022 01:30,0,Actual,0,Actual
05/07/2022 02:00,0,Actual,0,Actual
05/07/2022 02:30,0,Actual,0,Actual
05/07/2022 03:00,0,Actual,0,Actual
05/07/2022 03:30,0,Actual,0,Actual
05/07/2022 04:00,0,Actual,0,Actual
05/07/2022 04:30,0,Actual,0,Actual
05/07/2022 05:00,0,Actual,0,Actual
05/07/2022 05:30,6.4,Actual,0,Actual
05/07/2022 06:00,22.1,Actual,0,Actual
05/07/2022 06:30,36.5,Actual,0,Actual
05/07/2022 07:00,50.9,Actual,0,Actual
05/07/2022 07:30,64.7,Actual,0,Actual
05/07/2022 08:00,74.7,Actual,0,Actual
05/07/2022 08:30,40,Actual,0,Actual
05/07/2022 09:00,46.1,Actual,0.1,Actual
05/07/2022 09:30,32.6,Actual,0,Actual
05/07/2022 10:00,35,Actual,0.3,Actual
05/07/2022 10:30,88.6,Actual,0.1,Actual
05/07/2022 11:00,114.3,Actual,0.3,Actual
05/07/2022 11:30,94.9,Actual,0.6,Actual
05/07/2022 12:00,24,Actual,0,Actual
05/07/2022 12:30,19.5,Actual,0,Actual
05/07/2022 13:00,46.2,Actual,0.1,Actual
05/07/2022 13:30,24,Actual,0,Actual
05/07/2022 14:00,46.3,Actual,0,Actual
05/07/2022 14:30,46.3,Actual,0,Actual
05/07/2022 15:00,22.3,Actual,0,Actual
05/07/2022 15:30,0.1,Actual,0,Actual
05/07/2022 16:00,13.4,Actual,0,Actual
05/07/2022 16:30,16.8,Actual,0,Actual
05/07/2022 17:00,11.5,Actual,0,Actual
05/07/2022 17:30,0.6,Actual,0,Actual
05/07/2022 18:00,0,Actual,0,Actual
05/07/2022 18:30,0,Actual,0,Actual
05/07/2022 19:00,0,Actual,0,Actual
05/07/2022 19:30,0,Actual,0,Actual
05/07/2022 20:00,0,Actual,0,Actual
05/07/2022 20:30,0,Actual,0,Actual
05/07/2022 21:00,0,Actual,0,Actual
05/07/2022 21:30,0,Actual,0,Actual
05/07/2022 22:00,0,Actual,0,Actual
05/07/2022 22:30,0,Actual,0,Actual
05/07/2022 23:00,0,Actual,0,Actual
05/07/2022 23:30,0,Actual,0,Actual
06/07/2022 00:00,0,Actual,0,Actual
